FID,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,NA_L3KEY,NA_L2KEY,NA_L1KEY,Shape_Leng,Shape_Area
1332,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,13609.60552,10493829.3
1333,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,121968.9036,553443533.9
1334,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,439077.7962,2100360159
1335,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,327873.6924,2832614423
1336,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,7623.820055,4014685.429
1337,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,8837.324031,3514360.981
1338,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,11570.78871,8861160.532
1339,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,413098.7714,1223365936
1340,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,26106.45898,35485854.15
1341,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,42946.55975,91878530.68
1342,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,109630.3918,448225809.4
1343,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,603547.943,2891462334
1344,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,185262.9349,572304051.4
1345,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,32077.94657,30715096.23
1346,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,19470.37571,23425241.62
1347,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,70076.12165,132337790.4
1348,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,21425.49015,30264739.65
1349,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,35134.33034,57413804.46
1350,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,12898.06636,11780558.38
1351,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,64205.92957,206907761.2
1352,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,620142.7857,4498525023
1353,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,30385.36121,23637734.73
1354,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,69940.58455,222565829
1355,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,297361.7859,1525511332
1356,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,16487.96296,11365145.15
1357,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,27804.83695,50086510.66
1358,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,539804.7725,2869864433
1359,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,21766.62071,28698403.75
1360,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,10804.80879,8233216.248
1361,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,7367.595499,3448166.517
1362,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,14412.74964,12401058.77
1363,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,186695.6184,527496117.8
1364,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,11911.28098,7513762.332
1365,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,308525.2619,1175889657
1366,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,345174.5772,3231050689
1367,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,184116.0222,842125518.9
1368,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,420353.2838,2228720889
1369,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,114428.2865,380956041.8
1370,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,122506.3699,339644051.4
1371,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,66345.81208,74225276.58
1372,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,20269.59167,12612293.92
1373,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,25340.27518,26435121.27
1374,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,296079.8738,2126476376
1375,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,22094.07878,6849362.11
1376,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,22094.62384,12393788.77
1377,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,28033.6512,48087433.3
1378,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,74643.41753,195776161.3
1379,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,19020.8543,18659501.01
1380,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,131053.9735,466530035.6
1381,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,42150.29876,80414957.42
1382,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,39396.64574,36041395.72
1383,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,212136.9101,825989069.8
1384,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,26800.55695,29911618.71
1385,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,40540.02486,82420577.74
1386,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,55154.63526,120927670.3
1387,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,18103.18879,10714915.92
1388,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,24416.17531,28732721.98
1389,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,305269.4993,1365357242
1390,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,31383.84706,28718612.26
1391,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,34412.35993,73341241.8
1392,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,125749.8195,340879703
1393,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,16489.01177,17550843.87
1394,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,31607.87478,39637678.77
1395,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,36066.6399,56852757.05
1396,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,36087.47922,69501442.92
1397,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,63617.36978,225768831.2
1398,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,34054.13232,52996446.53
1399,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,99542.0412,241327753.4
1400,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,16041.38008,15155568.78
1401,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,515566.0788,2406146810
1402,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,51144.29595,114490993.6
1403,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,14333.65587,13343593.91
1404,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,31734.10348,55441476.28
1405,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,78103.15707,333467719
1406,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,20824.02593,22359315.36
1407,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,15364.84559,16133030.06
1408,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,373309.5432,579860288.5
1409,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,28817.71375,54395356.6
1410,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,37072.0929,85607455.13
1411,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,162947.6947,382960977.1
1412,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,103617.2772,285047988.1
1413,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,179004.6335,503755093.3
1414,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,68675.35442,137134495.1
1415,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.5  Coastal Western Hemlock-Sitka Spruce Forests,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,467794.1331,2352376394
1416,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,172616.1954,437079596.9
1417,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,16676.01427,17027063.35
1418,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,59187.7575,124005572.8
1419,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,66164.88388,175693145.6
1420,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,47702.67716,113527161.1
1421,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,47205.66766,86620761.78
1422,7.1.6,Pacific and Nass Ranges,7.1,MARINE WEST COAST FOREST,7,MARINE WEST COAST FOREST,7.1.6  Pacific and Nass Ranges,7.1  MARINE WEST COAST FOREST,7  MARINE WEST COAST FOREST,39325.4048,78172893.35
